season_id,competition_id,competition_name,competition_group,matchday,fixture_date,fixture_index,home_team_name_source,away_team_name_source,home_score,away_score,raw_line,data_confidence,notes
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,1,2025-08-31,0,Gimnàstic de Tarragona,Algeciras CF,,,Gimnàstic de Tarragona 1 Algeciras CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,1,2025-08-31,1,CE Sabadell FC,CD Eldense,,,CE Sabadell FC 0 CD Eldense,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,1,2025-08-31,2,Juventud de Torremolinos CF,CE Europa,,,Juventud de Torremolinos CF CE Europa,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,1,2025-08-31,3,Hércules de Alicante CF,SD Tarazona,,,Hércules de Alicante CF 0 SD Tarazona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,1,2025-08-31,4,Sevilla Atlético,UD Ibiza,,,Sevilla Atlético 1 UD Ibiza,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,1,2025-08-31,5,CD Teruel,Betis Deportivo Balompié,,,CD Teruel Betis Deportivo Balompié,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,1,2025-08-31,6,Antequera CF,FC Cartagena,,,Antequera CF 0 FC Cartagena,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,1,2025-08-31,7,Atlético Madrileño,Atlético Sanluqueño CF,,,Atlético Madrileño 0 Atlético Sanluqueño CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,1,2025-08-31,8,"Villarreal CF ""B""",AD Alcorcón,,,"Villarreal CF ""B"" AD Alcorcón",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,1,2025-08-31,9,Marbella FC,Real Murcia CF,,,Marbella FC 2 Real Murcia CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,2,2025-09-07,0,Betis Deportivo Balompié,Gimnàstic de Tarragona,,,Betis Deportivo Balompié 2 Gimnàstic de Tarragona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,2,2025-09-07,1,FC Cartagena,Atlético Madrileño,,,FC Cartagena Atlético Madrileño,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,2,2025-09-07,2,CD Eldense,"Villarreal CF ""B""",,,"CD Eldense Villarreal CF ""B""",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,2,2025-09-07,3,AD Alcorcón,CD Teruel,,,AD Alcorcón CD Teruel,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,2,2025-09-07,4,CE Europa,Sevilla Atlético,,,CE Europa Sevilla Atlético,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,2,2025-09-07,5,UD Ibiza,Hércules de Alicante CF,,,UD Ibiza 2 Hércules de Alicante CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,2,2025-09-07,6,SD Tarazona,Antequera CF,,,SD Tarazona Antequera CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,2,2025-09-07,7,Algeciras CF,Marbella FC,,,Algeciras CF Marbella FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,2,2025-09-07,8,Real Murcia CF,Juventud de Torremolinos CF,,,Real Murcia CF 0 Juventud de Torremolinos CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,2,2025-09-07,9,Atlético Sanluqueño CF,CE Sabadell FC,,,Atlético Sanluqueño CF CE Sabadell FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,3,2025-09-14,0,Hércules de Alicante CF,Algeciras CF,,,Hércules de Alicante CF Algeciras CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,3,2025-09-14,1,CD Teruel,CD Eldense,,,CD Teruel CD Eldense,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,3,2025-09-14,2,Marbella FC,UD Ibiza,,,Marbella FC UD Ibiza,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,3,2025-09-14,3,"Villarreal CF ""B""",CE Europa,,,"Villarreal CF ""B"" CE Europa",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,3,2025-09-14,4,Gimnàstic de Tarragona,Atlético Sanluqueño CF,,,Gimnàstic de Tarragona Atlético Sanluqueño CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,3,2025-09-14,5,Antequera CF,AD Alcorcón,,,Antequera CF 1 AD Alcorcón,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,3,2025-09-14,6,Sevilla Atlético,Betis Deportivo Balompié,,,Sevilla Atlético Betis Deportivo Balompié,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,3,2025-09-14,7,Atlético Madrileño,Real Murcia CF,,,Atlético Madrileño Real Murcia CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,3,2025-09-14,8,Juventud de Torremolinos CF,SD Tarazona,,,Juventud de Torremolinos CF SD Tarazona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,3,2025-09-14,9,CE Sabadell FC,FC Cartagena,,,CE Sabadell FC FC Cartagena,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,4,2025-09-21,0,Real Murcia CF,"Villarreal CF ""B""",1,1,"Real Murcia CF 1 1 Villarreal CF ""B""",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,4,2025-09-21,1,Betis Deportivo Balompié,Atlético Madrileño,,,Betis Deportivo Balompié Atlético Madrileño,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,4,2025-09-21,2,Algeciras CF,CE Sabadell FC,,,Algeciras CF 1 CE Sabadell FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,4,2025-09-21,3,AD Alcorcón,Juventud de Torremolinos CF,,,AD Alcorcón 1 Juventud de Torremolinos CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,4,2025-09-21,4,CE Europa,Gimnàstic de Tarragona,2,0,CE Europa 2 0 Gimnàstic de Tarragona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,4,2025-09-21,5,SD Tarazona,Marbella FC,0,0,SD Tarazona 0 0 Marbella FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,4,2025-09-21,6,CD Eldense,Sevilla Atlético,,,CD Eldense 0 Sevilla Atlético,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,4,2025-09-21,7,FC Cartagena,Hércules de Alicante CF,,,FC Cartagena Hércules de Alicante CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,4,2025-09-21,8,Atlético Sanluqueño CF,CD Teruel,,,Atlético Sanluqueño CF 1 CD Teruel,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,4,2025-09-21,9,UD Ibiza,Antequera CF,,,UD Ibiza Antequera CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,5,2025-09-28,0,Juventud de Torremolinos CF,Antequera CF,,,Juventud de Torremolinos CF Antequera CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,5,2025-09-28,1,CE Sabadell FC,"Villarreal CF ""B""",,,"CE Sabadell FC 0 Villarreal CF ""B""",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,5,2025-09-28,2,Gimnàstic de Tarragona,CD Eldense,,,Gimnàstic de Tarragona CD Eldense,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,5,2025-09-28,3,Marbella FC,Betis Deportivo Balompié,,,Marbella FC 1 Betis Deportivo Balompié,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,5,2025-09-28,4,CD Teruel,CE Europa,,,CD Teruel CE Europa,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,5,2025-09-28,5,Atlético Sanluqueño CF,FC Cartagena,,,Atlético Sanluqueño CF FC Cartagena,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,5,2025-09-28,6,Sevilla Atlético,SD Tarazona,,,Sevilla Atlético SD Tarazona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,5,2025-09-28,7,Hércules de Alicante CF,AD Alcorcón,,,Hércules de Alicante CF AD Alcorcón,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,5,2025-09-28,8,Algeciras CF,Real Murcia CF,,,Algeciras CF Real Murcia CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,5,2025-09-28,9,Atlético Madrileño,UD Ibiza,,,Atlético Madrileño 2 UD Ibiza,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,6,2025-10-05,0,"Villarreal CF ""B""",Atlético Madrileño,,,"Villarreal CF ""B"" 1 Atlético Madrileño",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,6,2025-10-05,1,Real Murcia CF,Sevilla Atlético,,,Real Murcia CF Sevilla Atlético,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,6,2025-10-05,2,Betis Deportivo Balompié,Algeciras CF,,,Betis Deportivo Balompié Algeciras CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,6,2025-10-05,3,CE Europa,Marbella FC,,,CE Europa Marbella FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,6,2025-10-05,4,AD Alcorcón,Atlético Sanluqueño CF,,,AD Alcorcón 0 Atlético Sanluqueño CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,6,2025-10-05,5,CD Eldense,Juventud de Torremolinos CF,,,CD Eldense Juventud de Torremolinos CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,6,2025-10-05,6,UD Ibiza,Gimnàstic de Tarragona,,,UD Ibiza Gimnàstic de Tarragona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,6,2025-10-05,7,Antequera CF,CE Sabadell FC,0,0,Antequera CF 0 0 CE Sabadell FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,6,2025-10-05,8,CD Teruel,Hércules de Alicante CF,,,CD Teruel 1 Hércules de Alicante CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,6,2025-10-05,9,FC Cartagena,SD Tarazona,,,FC Cartagena 3 SD Tarazona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,7,2025-10-12,0,"Villarreal CF ""B""",Betis Deportivo Balompié,,,"Villarreal CF ""B"" Betis Deportivo Balompié",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,7,2025-10-12,1,Marbella FC,CD Eldense,,,Marbella FC CD Eldense,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,7,2025-10-12,2,SD Tarazona,Real Murcia CF,,,SD Tarazona Real Murcia CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,7,2025-10-12,3,Algeciras CF,CE Europa,,,Algeciras CF 3 CE Europa,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,7,2025-10-12,4,Juventud de Torremolinos CF,UD Ibiza,,,Juventud de Torremolinos CF 0 UD Ibiza,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,7,2025-10-12,5,CE Sabadell FC,CD Teruel,,,CE Sabadell FC CD Teruel,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,7,2025-10-12,6,Sevilla Atlético,FC Cartagena,,,Sevilla Atlético 0 FC Cartagena,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,7,2025-10-12,7,Atlético Sanluqueño CF,Antequera CF,,,Atlético Sanluqueño CF 3 Antequera CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,7,2025-10-12,8,Gimnàstic de Tarragona,AD Alcorcón,,,Gimnàstic de Tarragona AD Alcorcón,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,7,2025-10-12,9,Hércules de Alicante CF,Atlético Madrileño,,,Hércules de Alicante CF 0 Atlético Madrileño,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,8,2025-10-19,0,AD Alcorcón,CE Sabadell FC,,,AD Alcorcón CE Sabadell FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,8,2025-10-19,1,FC Cartagena,Algeciras CF,,,FC Cartagena 2 Algeciras CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,8,2025-10-19,2,Hércules de Alicante CF,"Villarreal CF ""B""",,,"Hércules de Alicante CF 2 Villarreal CF ""B""",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,8,2025-10-19,3,CE Europa,CD Eldense,,,CE Europa CD Eldense,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,8,2025-10-19,4,Atlético Madrileño,Juventud de Torremolinos CF,,,Atlético Madrileño Juventud de Torremolinos CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,8,2025-10-19,5,Gimnàstic de Tarragona,SD Tarazona,,,Gimnàstic de Tarragona SD Tarazona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,8,2025-10-19,6,CD Teruel,Sevilla Atlético,,,CD Teruel Sevilla Atlético,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,8,2025-10-19,7,Antequera CF,Marbella FC,,,Antequera CF Marbella FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,8,2025-10-19,8,Real Murcia CF,UD Ibiza,,,Real Murcia CF UD Ibiza,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,8,2025-10-19,9,Betis Deportivo Balompié,Atlético Sanluqueño CF,,,Betis Deportivo Balompié Atlético Sanluqueño CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,9,2025-10-26,0,Algeciras CF,AD Alcorcón,,,Algeciras CF AD Alcorcón,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,9,2025-10-26,1,SD Tarazona,Betis Deportivo Balompié,,,SD Tarazona Betis Deportivo Balompié,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,9,2025-10-26,2,Atlético Sanluqueño CF,Juventud de Torremolinos CF,0,2,Atlético Sanluqueño CF 0 2 Juventud de Torremolinos CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,9,2025-10-26,3,CE Sabadell FC,Gimnàstic de Tarragona,,,CE Sabadell FC Gimnàstic de Tarragona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,9,2025-10-26,4,CD Eldense,Real Murcia CF,,,CD Eldense Real Murcia CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,9,2025-10-26,5,UD Ibiza,CD Teruel,,,UD Ibiza CD Teruel,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,9,2025-10-26,6,"Villarreal CF ""B""",Antequera CF,,,"Villarreal CF ""B"" Antequera CF",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,9,2025-10-26,7,Marbella FC,FC Cartagena,,,Marbella FC 0 FC Cartagena,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,9,2025-10-26,8,Sevilla Atlético,Hércules de Alicante CF,,,Sevilla Atlético Hércules de Alicante CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,9,2025-10-26,9,Atlético Madrileño,CE Europa,,,Atlético Madrileño 0 CE Europa,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,10,2025-11-02,0,AD Alcorcón,Sevilla Atlético,,,AD Alcorcón Sevilla Atlético,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,10,2025-11-02,1,Juventud de Torremolinos CF,CE Sabadell FC,,,Juventud de Torremolinos CF CE Sabadell FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,10,2025-11-02,2,CD Eldense,Algeciras CF,,,CD Eldense 2 Algeciras CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,10,2025-11-02,3,FC Cartagena,"Villarreal CF ""B""",,,"FC Cartagena 0 Villarreal CF ""B""",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,10,2025-11-02,4,CE Europa,Atlético Sanluqueño CF,,,CE Europa 1 Atlético Sanluqueño CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,10,2025-11-02,5,Betis Deportivo Balompié,Real Murcia CF,,,Betis Deportivo Balompié 2 Real Murcia CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,10,2025-11-02,6,SD Tarazona,UD Ibiza,,,SD Tarazona UD Ibiza,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,10,2025-11-02,7,CD Teruel,Marbella FC,,,CD Teruel 0 Marbella FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,10,2025-11-02,8,Antequera CF,Hércules de Alicante CF,,,Antequera CF Hércules de Alicante CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,10,2025-11-02,9,Gimnàstic de Tarragona,Atlético Madrileño,0,3,Gimnàstic de Tarragona 0 3 Atlético Madrileño,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,11,2025-11-09,0,CE Sabadell FC,SD Tarazona,,,CE Sabadell FC SD Tarazona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,11,2025-11-09,1,Atlético Madrileño,CD Eldense,,,Atlético Madrileño CD Eldense,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,11,2025-11-09,2,CD Teruel,FC Cartagena,,,CD Teruel FC Cartagena,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,11,2025-11-09,3,Hércules de Alicante CF,CE Europa,,,Hércules de Alicante CF CE Europa,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,11,2025-11-09,4,Algeciras CF,Antequera CF,,,Algeciras CF 0 Antequera CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,11,2025-11-09,5,Real Murcia CF,Gimnàstic de Tarragona,,,Real Murcia CF 2 Gimnàstic de Tarragona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,11,2025-11-09,6,Sevilla Atlético,Juventud de Torremolinos CF,,,Sevilla Atlético Juventud de Torremolinos CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,11,2025-11-09,7,Marbella FC,AD Alcorcón,,,Marbella FC 2 AD Alcorcón,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,11,2025-11-09,8,UD Ibiza,Betis Deportivo Balompié,,,UD Ibiza Betis Deportivo Balompié,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,11,2025-11-09,9,"Villarreal CF ""B""",Atlético Sanluqueño CF,,,"Villarreal CF ""B"" Atlético Sanluqueño CF",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,12,2025-11-16,0,Betis Deportivo Balompié,CE Sabadell FC,,,Betis Deportivo Balompié CE Sabadell FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,12,2025-11-16,1,SD Tarazona,"Villarreal CF ""B""",,,"SD Tarazona 1 Villarreal CF ""B""",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,12,2025-11-16,2,Atlético Sanluqueño CF,UD Ibiza,,,Atlético Sanluqueño CF UD Ibiza,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,12,2025-11-16,3,AD Alcorcón,Atlético Madrileño,,,AD Alcorcón Atlético Madrileño,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,12,2025-11-16,4,Real Murcia CF,CD Teruel,,,Real Murcia CF CD Teruel,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,12,2025-11-16,5,Antequera CF,Sevilla Atlético,,,Antequera CF Sevilla Atlético,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,12,2025-11-16,6,Juventud de Torremolinos CF,Algeciras CF,,,Juventud de Torremolinos CF 1 Algeciras CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,12,2025-11-16,7,Gimnàstic de Tarragona,Marbella FC,,,Gimnàstic de Tarragona Marbella FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,12,2025-11-16,8,CD Eldense,Hércules de Alicante CF,,,CD Eldense Hércules de Alicante CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,12,2025-11-16,9,CE Europa,FC Cartagena,,,CE Europa FC Cartagena,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,13,2025-11-23,0,"Villarreal CF ""B""",Gimnàstic de Tarragona,,,"Villarreal CF ""B"" Gimnàstic de Tarragona",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,13,2025-11-23,1,Antequera CF,Real Murcia CF,,,Antequera CF 2 Real Murcia CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,13,2025-11-23,2,CD Teruel,Juventud de Torremolinos CF,,,CD Teruel Juventud de Torremolinos CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,13,2025-11-23,3,Hércules de Alicante CF,Betis Deportivo Balompié,,,Hércules de Alicante CF Betis Deportivo Balompié,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,13,2025-11-23,4,AD Alcorcón,SD Tarazona,,,AD Alcorcón SD Tarazona,high,Parsed from Grupo 2 probe calendar-view line structure.
