team_fixture_id,fixture_id,team_id,season_id,competition_id,competition_name,competition_group,fixture_phase,matchday,fixture_date,opponent_team_id,home_or_away,team_score,opponent_score,result_for_team,venue_id,is_home_ground,team_autonomous_region_id,team_autonomous_region_name,team_autonomous_region_slug,opponent_autonomous_region_id,opponent_autonomous_region_name,opponent_autonomous_region_slug,source_url
2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_REAL_AVILES_INDUSTRIAL_v_PONTEVEDRA_CF__REAL_AVILES_INDUSTRIAL,2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_REAL_AVILES_INDUSTRIAL_v_PONTEVEDRA_CF,REAL_AVILES_INDUSTRIAL,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,19,2026-01-10,PONTEVEDRA_CF,Home,0,3,L,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=19&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_REAL_AVILES_INDUSTRIAL_v_PONTEVEDRA_CF__PONTEVEDRA_CF,2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_REAL_AVILES_INDUSTRIAL_v_PONTEVEDRA_CF,PONTEVEDRA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,19,2026-01-10,REAL_AVILES_INDUSTRIAL,Away,3,0,W,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=19&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_CD_GUADALAJARA_v_CP_CACERENO__CD_GUADALAJARA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_CD_GUADALAJARA_v_CP_CACERENO,CD_GUADALAJARA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,19,2026-01-10,CP_CACERENO,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=19&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_CD_GUADALAJARA_v_CP_CACERENO__CP_CACERENO,2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_CD_GUADALAJARA_v_CP_CACERENO,CP_CACERENO,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,19,2026-01-10,CD_GUADALAJARA,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=19&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_SD_PONFERRADINA_v_OURENSE_CF__SD_PONFERRADINA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_SD_PONFERRADINA_v_OURENSE_CF,SD_PONFERRADINA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,19,2026-01-10,OURENSE_CF,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=19&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_SD_PONFERRADINA_v_OURENSE_CF__OURENSE_CF,2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_SD_PONFERRADINA_v_OURENSE_CF,OURENSE_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,19,2026-01-10,SD_PONFERRADINA,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=19&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_AD_MERIDA_v_CLUB_ATLETICO_OSASUNA_B__AD_MERIDA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_AD_MERIDA_v_CLUB_ATLETICO_OSASUNA_B,AD_MERIDA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,19,2026-01-11,CLUB_ATLETICO_OSASUNA_B,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=19&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_AD_MERIDA_v_CLUB_ATLETICO_OSASUNA_B__CLUB_ATLETICO_OSASUNA_B,2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_AD_MERIDA_v_CLUB_ATLETICO_OSASUNA_B,CLUB_ATLETICO_OSASUNA_B,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,19,2026-01-11,AD_MERIDA,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=19&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_RC_CELTA_FORTUNA_v_BARAKALDO_CF__RC_CELTA_FORTUNA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_RC_CELTA_FORTUNA_v_BARAKALDO_CF,RC_CELTA_FORTUNA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,19,2026-01-11,BARAKALDO_CF,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=19&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_RC_CELTA_FORTUNA_v_BARAKALDO_CF__BARAKALDO_CF,2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_RC_CELTA_FORTUNA_v_BARAKALDO_CF,BARAKALDO_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,19,2026-01-11,RC_CELTA_FORTUNA,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=19&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_UNIONISTAS_DE_SALAMANCA_CF_v_ZAMORA_CF__UNIONISTAS_DE_SALAMANCA_CF,2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_UNIONISTAS_DE_SALAMANCA_CF_v_ZAMORA_CF,UNIONISTAS_DE_SALAMANCA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,19,2026-01-11,ZAMORA_CF,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=19&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_UNIONISTAS_DE_SALAMANCA_CF_v_ZAMORA_CF__ZAMORA_CF,2025-26_PRIMERA_FEDERACION_GRUPO_1_J19_UNIONISTAS_DE_SALAMANCA_CF_v_ZAMORA_CF,ZAMORA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,19,2026-01-11,UNIONISTAS_DE_SALAMANCA_CF,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=19&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_ATHLETIC_CLUB_B_v_REAL_AVILES_INDUSTRIAL__ATHLETIC_CLUB_B,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_ATHLETIC_CLUB_B_v_REAL_AVILES_INDUSTRIAL,ATHLETIC_CLUB_B,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-16,REAL_AVILES_INDUSTRIAL,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_ATHLETIC_CLUB_B_v_REAL_AVILES_INDUSTRIAL__REAL_AVILES_INDUSTRIAL,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_ATHLETIC_CLUB_B_v_REAL_AVILES_INDUSTRIAL,REAL_AVILES_INDUSTRIAL,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-16,ATHLETIC_CLUB_B,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_PONTEVEDRA_CF_v_CD_ARENTEIRO__PONTEVEDRA_CF,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_PONTEVEDRA_CF_v_CD_ARENTEIRO,PONTEVEDRA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-17,CD_ARENTEIRO,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_PONTEVEDRA_CF_v_CD_ARENTEIRO__CD_ARENTEIRO,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_PONTEVEDRA_CF_v_CD_ARENTEIRO,CD_ARENTEIRO,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-17,PONTEVEDRA_CF,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_CF_TALAVERA_DE_LA_REINA_v_RC_CELTA_FORTUNA__CF_TALAVERA_DE_LA_REINA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_CF_TALAVERA_DE_LA_REINA_v_RC_CELTA_FORTUNA,CF_TALAVERA_DE_LA_REINA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-17,RC_CELTA_FORTUNA,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_CF_TALAVERA_DE_LA_REINA_v_RC_CELTA_FORTUNA__RC_CELTA_FORTUNA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_CF_TALAVERA_DE_LA_REINA_v_RC_CELTA_FORTUNA,RC_CELTA_FORTUNA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-17,CF_TALAVERA_DE_LA_REINA,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_ZAMORA_CF_v_CD_TENERIFE__ZAMORA_CF,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_ZAMORA_CF_v_CD_TENERIFE,ZAMORA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-17,CD_TENERIFE,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_ZAMORA_CF_v_CD_TENERIFE__CD_TENERIFE,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_ZAMORA_CF_v_CD_TENERIFE,CD_TENERIFE,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-17,ZAMORA_CF,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_SD_PONFERRADINA_v_RACING_CLUB_FERROL__SD_PONFERRADINA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_SD_PONFERRADINA_v_RACING_CLUB_FERROL,SD_PONFERRADINA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-17,RACING_CLUB_FERROL,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_SD_PONFERRADINA_v_RACING_CLUB_FERROL__RACING_CLUB_FERROL,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_SD_PONFERRADINA_v_RACING_CLUB_FERROL,RACING_CLUB_FERROL,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-17,SD_PONFERRADINA,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_OURENSE_CF_v_CLUB_ATLETICO_OSASUNA_B__OURENSE_CF,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_OURENSE_CF_v_CLUB_ATLETICO_OSASUNA_B,OURENSE_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-18,CLUB_ATLETICO_OSASUNA_B,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_OURENSE_CF_v_CLUB_ATLETICO_OSASUNA_B__CLUB_ATLETICO_OSASUNA_B,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_OURENSE_CF_v_CLUB_ATLETICO_OSASUNA_B,CLUB_ATLETICO_OSASUNA_B,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-18,OURENSE_CF,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_CD_LUGO_v_UNIONISTAS_DE_SALAMANCA_CF__CD_LUGO,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_CD_LUGO_v_UNIONISTAS_DE_SALAMANCA_CF,CD_LUGO,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-18,UNIONISTAS_DE_SALAMANCA_CF,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_CD_LUGO_v_UNIONISTAS_DE_SALAMANCA_CF__UNIONISTAS_DE_SALAMANCA_CF,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_CD_LUGO_v_UNIONISTAS_DE_SALAMANCA_CF,UNIONISTAS_DE_SALAMANCA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-18,CD_LUGO,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_CP_CACERENO_v_ARENAS_CLUB__CP_CACERENO,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_CP_CACERENO_v_ARENAS_CLUB,CP_CACERENO,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-18,ARENAS_CLUB,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_CP_CACERENO_v_ARENAS_CLUB__ARENAS_CLUB,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_CP_CACERENO_v_ARENAS_CLUB,ARENAS_CLUB,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-18,CP_CACERENO,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_BARAKALDO_CF_v_CD_GUADALAJARA__BARAKALDO_CF,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_BARAKALDO_CF_v_CD_GUADALAJARA,BARAKALDO_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-18,CD_GUADALAJARA,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_BARAKALDO_CF_v_CD_GUADALAJARA__CD_GUADALAJARA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_BARAKALDO_CF_v_CD_GUADALAJARA,CD_GUADALAJARA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-18,BARAKALDO_CF,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_REAL_MADRID_CASTILLA_v_AD_MERIDA__REAL_MADRID_CASTILLA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_REAL_MADRID_CASTILLA_v_AD_MERIDA,REAL_MADRID_CASTILLA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-18,AD_MERIDA,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_REAL_MADRID_CASTILLA_v_AD_MERIDA__AD_MERIDA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J20_REAL_MADRID_CASTILLA_v_AD_MERIDA,AD_MERIDA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,20,2026-01-18,REAL_MADRID_CASTILLA,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=20&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_RC_CELTA_FORTUNA_v_ZAMORA_CF__RC_CELTA_FORTUNA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_RC_CELTA_FORTUNA_v_ZAMORA_CF,RC_CELTA_FORTUNA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,21,2026-01-23,ZAMORA_CF,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=21&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_RC_CELTA_FORTUNA_v_ZAMORA_CF__ZAMORA_CF,2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_RC_CELTA_FORTUNA_v_ZAMORA_CF,ZAMORA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,21,2026-01-23,RC_CELTA_FORTUNA,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=21&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_AD_MERIDA_v_PONTEVEDRA_CF__AD_MERIDA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_AD_MERIDA_v_PONTEVEDRA_CF,AD_MERIDA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,21,2026-01-23,PONTEVEDRA_CF,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=21&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_AD_MERIDA_v_PONTEVEDRA_CF__PONTEVEDRA_CF,2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_AD_MERIDA_v_PONTEVEDRA_CF,PONTEVEDRA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,21,2026-01-23,AD_MERIDA,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=21&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_RACING_CLUB_FERROL_v_CD_ARENTEIRO__RACING_CLUB_FERROL,2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_RACING_CLUB_FERROL_v_CD_ARENTEIRO,RACING_CLUB_FERROL,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,21,2026-01-24,CD_ARENTEIRO,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=21&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_RACING_CLUB_FERROL_v_CD_ARENTEIRO__CD_ARENTEIRO,2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_RACING_CLUB_FERROL_v_CD_ARENTEIRO,CD_ARENTEIRO,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,21,2026-01-24,RACING_CLUB_FERROL,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=21&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_CLUB_ATLETICO_OSASUNA_B_v_ARENAS_CLUB__CLUB_ATLETICO_OSASUNA_B,2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_CLUB_ATLETICO_OSASUNA_B_v_ARENAS_CLUB,CLUB_ATLETICO_OSASUNA_B,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,21,2026-01-24,ARENAS_CLUB,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=21&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_CLUB_ATLETICO_OSASUNA_B_v_ARENAS_CLUB__ARENAS_CLUB,2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_CLUB_ATLETICO_OSASUNA_B_v_ARENAS_CLUB,ARENAS_CLUB,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,21,2026-01-24,CLUB_ATLETICO_OSASUNA_B,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=21&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_UNIONISTAS_DE_SALAMANCA_CF_v_CF_TALAVERA_DE_LA_REINA__UNIONISTAS_DE_SALAMANCA_CF,2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_UNIONISTAS_DE_SALAMANCA_CF_v_CF_TALAVERA_DE_LA_REINA,UNIONISTAS_DE_SALAMANCA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,21,2026-01-24,CF_TALAVERA_DE_LA_REINA,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=21&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_UNIONISTAS_DE_SALAMANCA_CF_v_CF_TALAVERA_DE_LA_REINA__CF_TALAVERA_DE_LA_REINA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_UNIONISTAS_DE_SALAMANCA_CF_v_CF_TALAVERA_DE_LA_REINA,CF_TALAVERA_DE_LA_REINA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,21,2026-01-24,UNIONISTAS_DE_SALAMANCA_CF,Away,,,,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=21&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_CD_GUADALAJARA_v_SD_PONFERRADINA__CD_GUADALAJARA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_CD_GUADALAJARA_v_SD_PONFERRADINA,CD_GUADALAJARA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,21,2026-01-25,SD_PONFERRADINA,Home,0,1,L,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=21&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_CD_GUADALAJARA_v_SD_PONFERRADINA__SD_PONFERRADINA,2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_CD_GUADALAJARA_v_SD_PONFERRADINA,SD_PONFERRADINA,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,21,2026-01-25,CD_GUADALAJARA,Away,1,0,W,,false,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=21&CodCompeticion=23289295&CodGrupo=23289296
2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_OURENSE_CF_v_CP_CACERENO__OURENSE_CF,2025-26_PRIMERA_FEDERACION_GRUPO_1_J21_OURENSE_CF_v_CP_CACERENO,OURENSE_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 1,regular_season,21,2026-01-25,CP_CACERENO,Home,,,,,true,,,,,,,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=21&CodCompeticion=23289295&CodGrupo=23289296
